id,stateId,targetTable,gapFamily,sourceName,sourceUrl,domain,ledgerStatus,crawlMethod,priority,trustedMissingRows,sourceFamily,whyNeeded
nonprofit_link_registry-indiana-nonprofit-organizations-https-arcind-org,indiana,nonprofit_organizations,nonprofit_support,arcind.org,https://arcind.org/,arcind.org,ready_js_heavy,playwright,2584,92,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-indiana-nonprofit-organizations-https-insource-org,indiana,nonprofit_organizations,nonprofit_support,insource.org,https://insource.org/,insource.org,ready_js_heavy,playwright,2584,92,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-indiana-nonprofit-organizations-https-www-in-gov-idr,indiana,nonprofit_organizations,nonprofit_support,in.gov,https://www.in.gov/idr,in.gov,ready_js_heavy,playwright,2584,92,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-indiana-nonprofit-organizations-https-thearc-org-chapter-stone-belt-arc-inc,indiana,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/stone-belt-arc-inc,thearc.org,ready_lightweight,static_fetch,3182,91,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-http-www-autismsocietyofdayton-org,ohio,nonprofit_organizations,nonprofit_support,autismsocietyofdayton.org,http://www.autismsocietyofdayton.org/,autismsocietyofdayton.org,ready_js_heavy,playwright,2576,88,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-https-asno-org,ohio,nonprofit_organizations,nonprofit_support,asno.org,https://asno.org/,asno.org,ready_js_heavy,playwright,2576,88,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-https-autismakron-org,ohio,nonprofit_organizations,nonprofit_support,autismakron.org,https://autismakron.org/,autismakron.org,ready_js_heavy,playwright,2576,88,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-https-autismohio-org,ohio,nonprofit_organizations,nonprofit_support,autismohio.org,https://autismohio.org/,autismohio.org,ready_js_heavy,playwright,2576,88,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-https-www-asgc-org,ohio,nonprofit_organizations,nonprofit_support,asgc.org,https://www.asgc.org/,asgc.org,ready_js_heavy,playwright,2576,88,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-https-www-autismcentralohio-org,ohio,nonprofit_organizations,nonprofit_support,autismcentralohio.org,https://www.autismcentralohio.org/,autismcentralohio.org,ready_js_heavy,playwright,2576,88,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-minnesota-nonprofit-organizations-https-thearc-org-chapter-the-arc-northland,minnesota,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-northland,thearc.org,ready_lightweight,static_fetch,3174,87,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-minnesota-nonprofit-organizations-http-www-mndlc-org,minnesota,nonprofit_organizations,nonprofit_support,mndlc.org,http://www.mndlc.org/,mndlc.org,ready_js_heavy,playwright,2574,87,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-minnesota-nonprofit-organizations-https-arcminnesota-org,minnesota,nonprofit_organizations,nonprofit_support,arcminnesota.org,https://arcminnesota.org/,arcminnesota.org,ready_js_heavy,playwright,2574,87,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-minnesota-nonprofit-organizations-https-ausm-org,minnesota,nonprofit_organizations,nonprofit_support,ausm.org,https://ausm.org/,ausm.org,ready_js_heavy,playwright,2574,87,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-minnesota-nonprofit-organizations-https-pacer-org,minnesota,nonprofit_organizations,nonprofit_support,pacer.org,https://pacer.org/,pacer.org,ready_js_heavy,playwright,2574,87,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-dearborn,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-dearborn,thearc.org,ready_lightweight,static_fetch,3166,83,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-detroit,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-detroit,thearc.org,ready_lightweight,static_fetch,3166,83,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-downriver,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-downriver,thearc.org,ready_lightweight,static_fetch,3166,83,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-grosse-pointe-harper-woods,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-grosse-pointe-harper-woods,thearc.org,ready_lightweight,static_fetch,3166,83,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-central-michigan,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-central-michigan,thearc.org,ready_lightweight,static_fetch,3166,83,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-mid-michigan,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-mid-michigan,thearc.org,ready_lightweight,static_fetch,3166,83,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-arcmi-org,michigan,nonprofit_organizations,nonprofit_support,arcmi.org,https://arcmi.org/,arcmi.org,ready_js_heavy,playwright,2566,83,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-drmich-org,michigan,nonprofit_organizations,nonprofit_support,drmich.org,https://drmich.org/,drmich.org,ready_js_heavy,playwright,2566,83,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-www-autismsocietygreaterdetroit-org,michigan,nonprofit_organizations,nonprofit_support,autismsocietygreaterdetroit.org,https://www.autismsocietygreaterdetroit.org/,autismsocietygreaterdetroit.org,ready_js_heavy,playwright,2566,83,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-www-michiganallianceforfamilies-org,michigan,nonprofit_organizations,nonprofit_support,michiganallianceforfamilies.org,https://www.michiganallianceforfamilies.org/,michiganallianceforfamilies.org,ready_js_heavy,playwright,2566,83,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-northern-michigan,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-northern-michigan,thearc.org,ready_lightweight,static_fetch,3164,82,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-mississippi-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-northwest-mississippi,mississippi,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-northwest-mississippi,thearc.org,ready_lightweight,static_fetch,3164,82,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-mississippi-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-southeast-mississippi,mississippi,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-southeast-mississippi,thearc.org,ready_lightweight,static_fetch,3164,82,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-mississippi-nonprofit-organizations-http-www-msccd-org-programs-ms-cap,mississippi,nonprofit_organizations,nonprofit_support,msccd.org,http://www.msccd.org/programs/ms-cap,msccd.org,ready_js_heavy,playwright,2564,82,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-mississippi-nonprofit-organizations-https-arcms-org,mississippi,nonprofit_organizations,nonprofit_support,arcms.org,https://arcms.org/,arcms.org,ready_js_heavy,playwright,2564,82,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-mississippi-nonprofit-organizations-https-mspti-org,mississippi,nonprofit_organizations,nonprofit_support,mspti.org,https://mspti.org/,mspti.org,ready_js_heavy,playwright,2564,82,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-mississippi-nonprofit-organizations-https-thearc-org-chapter-arc-of-southwest-mississippi,mississippi,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/arc-of-southwest-mississippi,thearc.org,ready_lightweight,static_fetch,3162,81,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-oklahoma-nonprofit-organizations-https-oklahomaparentscenter-org,oklahoma,nonprofit_organizations,nonprofit_support,oklahomaparentscenter.org,https://oklahomaparentscenter.org/,oklahomaparentscenter.org,ready_js_heavy,playwright,2554,77,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-oklahoma-nonprofit-organizations-https-thearcok-org,oklahoma,nonprofit_organizations,nonprofit_support,thearcok.org,https://thearcok.org/,thearcok.org,ready_js_heavy,playwright,2554,77,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-oklahoma-nonprofit-organizations-https-www-ok-gov-odc-c-a-p,oklahoma,nonprofit_organizations,nonprofit_support,ok.gov,https://www.ok.gov/odc/C.A.P.,ok.gov,ready_js_heavy,playwright,2554,77,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-arkansas-nonprofit-organizations-https-thearc-org-chapter-arkansas,arkansas,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/arkansas,thearc.org,ready_lightweight,static_fetch,3150,75,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-arkansas-nonprofit-organizations-https-thearc-org-chapter-the-arc-for-the-river-valley,arkansas,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-for-the-river-valley,thearc.org,ready_lightweight,static_fetch,3150,75,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-arkansas-nonprofit-organizations-https-adcpti-org,arkansas,nonprofit_organizations,nonprofit_support,adcpti.org,https://adcpti.org/,adcpti.org,ready_js_heavy,playwright,2550,75,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-arkansas-nonprofit-organizations-https-arcark-org,arkansas,nonprofit_organizations,nonprofit_support,arcark.org,https://arcark.org/,arcark.org,ready_js_heavy,playwright,2550,75,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-arkansas-nonprofit-organizations-https-disabilityrightsar-org,arkansas,nonprofit_organizations,nonprofit_support,disabilityrightsar.org,https://disabilityrightsar.org/,disabilityrightsar.org,ready_js_heavy,playwright,2550,75,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-http-www-disabilityrightswi-org,wisconsin,nonprofit_organizations,nonprofit_support,disabilityrightswi.org,http://www.disabilityrightswi.org/,disabilityrightswi.org,ready_js_heavy,playwright,2544,72,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-arcwi-org,wisconsin,nonprofit_organizations,nonprofit_support,arcwi.org,https://arcwi.org/,arcwi.org,ready_js_heavy,playwright,2544,72,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-autismsocietywi-org,wisconsin,nonprofit_organizations,nonprofit_support,autismsocietywi.org,https://autismsocietywi.org/,autismsocietywi.org,ready_js_heavy,playwright,2544,72,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-wifacets-org,wisconsin,nonprofit_organizations,nonprofit_support,wifacets.org,https://wifacets.org/,wifacets.org,ready_js_heavy,playwright,2544,72,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-texas-nonprofit-organizations-https-www-lonestarlegal-org,texas,nonprofit_organizations,nonprofit_support,lonestarlegal.org,https://www.lonestarlegal.org/,lonestarlegal.org,ready_js_heavy,playwright,2542,71,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-thearc-org-chapter-arc-of-southwestern-wisconsin-inc,wisconsin,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/arc-of-southwestern-wisconsin-inc,thearc.org,ready_lightweight,static_fetch,3140,70,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-texas-nonprofit-organizations-https-www-trla-org,texas,nonprofit_organizations,nonprofit_support,trla.org,https://www.trla.org/,trla.org,ready_js_heavy,playwright,2538,69,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-arcflorida-org,florida,nonprofit_organizations,nonprofit_support,arcflorida.org,https://arcflorida.org/,arcflorida.org,ready_js_heavy,playwright,2536,68,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-fndusa-org,florida,nonprofit_organizations,nonprofit_support,fndusa.org,https://fndusa.org/,fndusa.org,ready_js_heavy,playwright,2536,68,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-www-disabilityrightsflorida-org,florida,nonprofit_organizations,nonprofit_support,disabilityrightsflorida.org,https://www.disabilityrightsflorida.org/,disabilityrightsflorida.org,ready_js_heavy,playwright,2536,68,nonprofit,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-arc-gateway,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/arc-gateway,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-nature-coast,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-nature-coast,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-north-florida,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-north-florida,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-alabama-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-central-alabama,alabama,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-central-alabama,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-pennsylvania-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-greater-pittsburgh,pennsylvania,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-greater-pittsburgh,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-pennsylvania-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-northeastern-pennsylvania,pennsylvania,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-northeastern-pennsylvania,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-alabama-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-southwest-alabama,alabama,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-southwest-alabama,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-southwest-florida,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-southwest-florida,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-st-lucie-county-inc,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-st-lucie-county-inc,thearc.org,ready_lightweight,static_fetch,3134,67,arc_network,Needed to deepen local nonprofit help coverage.
